Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (%),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height (mm),Bond_height (mm)
217.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,57.18,-42.33
217.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,51.07,-35.09
217.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,44.96,-43.54
217.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,40.07,-37.50
217.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,32.74,-31.46
217.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,29.07,-25.42
217.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,21.74,-25.42
217.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,14.41,-19.39
218.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.85,5.85,-9.72
218.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-1.48,-1.27
218.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.01,-11.26,-1.27
218.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,8.30,14.43
218.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-25.92,16.85
218.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.02,-39.37,30.14
218.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,-45.48,43.42
218.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-57.70,53.08
218.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-65.03,59.12
218.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-66.25,69.99
218.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-73.59,76.03
218.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-72.36,57.92
218.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-78.47,73.62
218.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.37,-74.81,68.79
218.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-67.47,63.95
218.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-69.92,68.79
218.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-67.47,48.25
218.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-60.14,43.42
218.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-56.48,30.14
218.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.18,-49.14,18.06
218.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-39.37,16.85
218.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.01,-34.48,2.36
218.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-25.92,-4.89
218.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-16.14,-10.93
218.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-6.37,-15.76
219.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,4.63,-21.80
219.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,24.67,5.85,-31.46
219.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.68,11.96,-30.26
219.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,15.63,-35.09
219.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,24.19,-31.46
219.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,29.07,-39.92
219.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,35.19,-44.75
219.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,37.63,-49.58
219.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,40.07,-48.37
219.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.02,51.07,-47.17
219.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,52.30,-50.79
219.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,52.30,-50.79
219.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,51.07,-47.17
219.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,29.13,55.96,-47.17
219.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,55.96,-49.58
219.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,57.18,-41.13
219.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,54.74,-41.13
219.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,52.30,-38.71
219.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,48.63,-38.71
219.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,47.41,-37.50
219.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,40.07,-35.09
219.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.74,42.52,-33.88
219.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,33.96,-26.63
219.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,27.85,-24.22
219.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,24.19,-25.42
220.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,29.13,14.41,-15.76
220.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,8.30,-13.35
220.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-3.92,-15.76
220.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.34,-14.92,-13.35
220.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-24.70,-8.52
220.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,-32.03,-10.93
220.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-43.03,36.17
220.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-52.81,44.63
220.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,-58.92,57.92
220.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-62.59,62.75
220.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,29.71,-68.70,74.82
220.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-71.14,71.20
220.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,-77.25,79.66
220.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-73.59,69.99
220.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,-76.03,67.58
220.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-69.92,66.37
220.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-65.03,57.92
220.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-65.03,44.63
220.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-60.14,34.97
220.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-52.81,28.93
220.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-44.25,18.06
220.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-39.37,9.60
220.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-34.48,-0.06
220.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-23.48,-4.89
220.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-12.48,-13.35
221.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.68,-5.15,-21.80
221.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,2.19,-23.01
221.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,24.84,8.30,-29.05
221.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,16.85,-30.26
221.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,22.96,-35.09
221.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,26.63,-37.50
221.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,33.96,-45.96
221.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,41.30,-44.75
221.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,41.30,-45.96
221.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,44.96,-45.96
221.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,47.41,-47.17
221.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,51.07,-47.17
221.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,52.30,-44.75
221.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,54.74,-42.33
221.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,57.18,-44.75
221.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,59.63,-43.54
221.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,58.41,-44.75
221.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,29.71,57.18,-45.96
221.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,53.52,-39.92
221.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,49.85,-38.71
221.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,43.74,-36.30
221.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,41.30,-33.88
221.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,35.19,-35.09
221.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,30.30,-31.46
221.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,20.52,-31.46
222.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,19.30,-19.39
222.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.51,9.52,-14.55
222.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-0.26,-9.72
222.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-6.37,-0.06
222.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-16.14,9.60
222.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-24.70,22.89
222.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,-34.48,31.34
222.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,-45.48,34.97
222.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-58.92,50.67
222.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,-61.36,56.71
222.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,-66.25,63.95
222.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-69.92,71.20
222.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-74.81,74.82
222.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-74.81,77.24
222.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-68.70,72.41
222.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-71.14,67.58
222.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,-72.36,50.67
222.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.93,-69.92,53.08
222.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,24.35,-63.81,44.63
222.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-56.48,33.76
222.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,-51.59,25.30
222.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-40.59,15.64
222.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,-35.70,5.98
222.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-28.37,-1.27
222.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-19.81,-9.72
223.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-11.26,-15.76
223.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,-0.26,-19.39
223.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,2.19,-36.30
223.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,10.74,-29.05
223.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,18.08,-33.88
223.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,21.74,-35.09
223.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,29.07,-35.09
223.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,32.74,-42.33
223.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,37.63,-43.54
223.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,42.52,-47.17
223.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,48.63,-44.75
223.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,49.85,-45.96
223.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,44.96,-49.58
223.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.55,52.30,-48.37
223.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,54.74,-45.96
223.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,58.41,-50.79
223.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.18,54.74,-49.58
223.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,52.30,-43.54
223.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,52.30,-41.13
223.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,47.41,-42.33
223.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,48.63,-35.09
223.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,42.52,-36.30
223.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,40.07,-29.05
223.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,31.52,-32.67
223.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,24.19,-29.05
224.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,20.52,-23.01
224.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,11.96,-20.59
224.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,5.85,-13.35
224.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-0.26,-6.10
224.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-8.81,5.98
224.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,-16.14,13.23
224.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-30.81,24.10
224.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-40.59,36.17
224.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-49.14,42.21
224.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-55.25,48.25
224.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-61.36,49.46
224.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.85,-69.92,67.58
224.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-73.59,68.79
224.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,-78.47,71.20
224.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,-74.81,74.82
224.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-76.03,72.41
224.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,-71.14,67.58
224.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-67.47,63.95
224.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-67.47,48.25
224.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-61.36,39.80
224.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,-55.25,27.72
224.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.85,-47.92,18.06
224.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-41.81,9.60
224.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,-32.03,-0.06
224.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-25.92,-3.68
225.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-18.59,-10.93
225.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-8.81,-15.76
225.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.18,-0.26,-21.80
225.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,19.15,8.30,-25.42
225.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,11.96,-32.67
225.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,19.30,-29.05
225.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.37,27.85,-35.09
225.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,29.07,-37.50
225.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,32.74,-45.96
225.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,44.96,-43.54
225.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,44.96,-48.37
225.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,47.41,-42.33
225.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,49.85,-49.58
225.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,53.52,-48.37
225.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,57.18,-50.79
225.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,55.96,-48.37
225.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,53.52,-47.17
225.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,54.74,-44.75
225.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,51.07,-43.54
225.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,54.74,-43.54
225.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,53.52,-38.71
225.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,48.63,-39.92
225.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,41.30,-35.09
225.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,37.63,-32.67
225.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,35.19,-29.05
226.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,26.63,-29.05
226.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,18.08,-23.01
226.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,29.13,10.74,-15.76
226.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,2.19,-8.52
226.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,-2.70,-3.68
226.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,-13.70,5.98
226.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,-22.26,14.43
226.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,-32.03,24.10
226.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-46.70,34.97
226.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-47.92,47.04
226.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-63.81,54.29
226.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-66.25,63.95
226.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-67.47,68.79
226.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-73.59,71.20
226.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-78.47,61.54
226.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-74.81,73.62
226.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,-73.59,69.99
226.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-72.36,59.12
226.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-71.14,51.88
226.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-62.59,37.38
226.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-57.70,37.38
226.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,-51.59,25.30
226.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-50.36,15.64
226.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-68.70,12.02
226.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-32.03,1.15
227.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-22.26,-7.31
227.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-11.26,-9.72
227.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-5.15,-21.80
227.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-0.26,-25.42
227.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,5.85,-25.42
227.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,15.63,-36.30
227.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,20.52,-35.09
227.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,26.63,-42.33
227.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,32.74,-38.71
227.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,33.96,-41.13
227.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,42.52,-45.96
227.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,43.74,-47.17
227.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,46.18,-43.54
227.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,53.52,-48.37
227.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,52.30,-49.58
227.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,63.29,-44.75
227.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.93,55.96,-44.75
227.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,51.07,-47.17
227.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,52.30,-43.54
227.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,54.74,-43.54
227.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,52.30,-42.33
227.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,47.41,-38.71
227.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,44.96,-36.30
227.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,40.07,-16.97
227.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,29.32,24.19,-35.09
228.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-17.37,-30.26
228.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,26.63,-25.42
228.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,15.63,-19.39
228.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,3.41,-12.14
228.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,0.97,-7.31
228.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,-6.37,-1.27
228.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,24.51,-16.14,3.56
228.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-27.14,18.06
228.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-38.14,27.72
228.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-44.25,42.21
228.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,-28.37,49.46
228.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-58.92,59.12
228.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,-69.92,68.79
228.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.74,-69.92,69.99
228.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.18,-73.59,77.24
228.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-76.03,79.66
228.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,-72.36,69.99
228.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-72.36,65.16
228.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-69.92,57.92
228.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-63.81,50.67
228.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.93,-63.81,32.55
228.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-65.03,32.55
228.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,-51.59,26.51
228.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,-46.70,14.43
228.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-36.92,4.77
229.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-27.14,-1.27
229.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-18.59,-9.72
229.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-13.70,-18.18
229.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-0.26,-29.05
229.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,29.13,0.97,-25.42
229.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,13.19,-30.26
229.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,20.52,-29.05
229.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,26.63,-35.09
229.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,29.07,-33.88
229.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,35.19,-42.33
229.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,38.85,-42.33
229.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,41.30,-42.33
229.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,51.07,-45.96
229.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,49.85,-52.00
229.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.18,53.52,-52.00
229.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,53.52,-62.87
229.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.02,49.85,-48.37
229.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,57.18,-45.96
229.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,55.96,-45.96
229.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,54.74,-37.50
229.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,51.07,-45.96
229.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,47.41,-41.13
229.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,48.63,-33.88
229.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,43.74,-38.71
229.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,8.30,-32.67
